PredictionString,image_id
3 0.10089027 85.36546 597.73627 430.81097 726.6635 4 0.9999217 204.65002 317.58743 654.4292 479.0956 4 0.43242607 82.89725 598.3452 433.57504 726.3634 5 0.8622903 96.018524 600.43274 425.11337 724.03735 5 0.050284177 81.24727 598.18964 433.7995 726.5411 7 0.9471791 0.0 739.07465 453.80023 1019.7276 7 0.67305136 14.672684 717.8432 358.9618 877.52545 7 0.56698143 81.946304 728.87476 341.17438 814.4426 7 0.5028099 170.90004 849.18463 465.2876 1021.1945 7 0.2454395 0.0 805.45624 432.51648 1021.5329 7 0.23582605 255.61044 756.45215 416.4904 856.00867 7 0.077158794 11.97818 712.9441 381.64395 970.34814 7 0.06460416 71.54497 726.3175 344.46118 818.50305 7 0.05730309 166.08904 857.5795 445.5642 1020.9039 7 0.05530678 281.01926 821.28656 345.51822 867.11066 ,test/0010.jpg
0 0.84940016 712.17834 332.79712 921.7499 469.56226 0 0.71226245 3.5857048 503.16766 120.60211 776.2752 0 0.57798165 674.62823 248.75516 772.93304 318.42557 0 0.49027574 18.398865 605.6158 859.7061 1024.0 0 0.2516158 29.815704 340.8739 671.3612 844.93115 0 0.19694175 11.48114 485.0473 414.62512 783.78815 0 0.13906194 10.277649 146.32156 549.8815 744.2798 0 0.123213656 1.7883377 485.6159 186.66153 772.5998 0 0.12008184 466.99588 112.97008 773.614 327.37897 0 0.118446015 599.17487 251.76337 769.967 331.02875 0 0.065692395 829.3559 682.70685 1011.85846 1016.4245 0 0.063744456 2.358921 518.7245 99.48056 768.3662 0 0.050897956 5.729538 468.82697 209.7346 980.7906 0 0.050651457 755.7336 327.41815 940.04364 400.50677 1 0.14291885 826.28033 682.08093 1015.71967 857.83716 1 0.056738958 674.8158 246.9324 775.66174 317.43796 2 0.088025846 675.3555 418.98364 886.2979 569.66235 2 0.08683531 718.01166 330.21237 921.689 467.41586 2 0.054278243 676.8058 247.9314 775.5819 316.49408 3 0.075766444 622.075 303.04968 768.6108 454.50702 4 0.2593107 469.0835 114.68045 771.0552 331.0259 4 0.054874636 540.3539 246.79535 773.4326 328.11414 5 0.99952793 798.3157 263.9129 1003.0708 407.58044 5 0.9962418 895.8175 415.60092 1021.95435 638.8693 5 0.9923889 45.756744 601.43994 938.08997 1024.0 5 0.99106604 466.93396 359.01074 1024.0 714.85706 5 0.9821854 622.1444 303.4436 769.15234 454.9901 5 0.9748505 672.8384 413.45398 887.6373 568.4701 5 0.9576813 522.0582 817.8417 964.5088 1021.5663 5 0.93990386 468.4275 112.76555 771.63745 334.71002 5 0.9031322 590.5523 274.02008 761.20416 331.0288 5 0.8436586 274.0984 482.68115 640.40204 682.6959 5 0.6209646 536.1462 288.35077 621.62006 334.3374 5 0.60207915 691.8441 187.45583 767.0526 247.26619 5 0.59023094 673.1328 247.83752 775.2622 316.01556 5 0.5859735 365.31512 499.4029 433.33173 550.20966 5 0.54619473 720.27167 329.0429 916.88324 468.76605 5 0.35919458 292.179 498.99167 507.1813 658.74023 5 0.33499196 540.3539 246.79535 773.4326 328.11414 5 0.30797586 433.86804 697.52625 941.9855 1017.8025 5 0.24880347 600.2137 282.15494 710.10345 330.49734 5 0.15777607 128.86911 365.84894 1006.6095 743.29596 5 0.15652955 12.667114 478.4512 966.9143 1024.0 5 0.13282876 546.5538 823.7499 915.61127 1018.14197 5 0.12275748 696.0215 190.90567 757.99805 244.36136 5 0.116432115 506.42554 344.84497 701.2417 697.2772 5 0.10493673 508.5548 393.9821 971.74805 705.4055 5 0.098045394 29.815704 340.8739 671.3612 844.93115 5 0.08984921 92.720215 493.62 629.94995 682.8751 5 0.08495159 596.8825 254.36717 770.46185 330.11823 5 0.069951974 676.94055 417.8647 890.8445 572.5165 5 0.069254555 623.7368 295.78375 770.00183 457.84808 5 0.068077095 474.59323 131.98102 768.8866 328.61838 5 0.06702515 106.184586 637.5534 599.4176 807.1108 5 0.061205294 285.5058 506.99414 485.62238 660.072 5 0.050045006 897.8505 413.5261 1022.08453 633.03595 6 0.99945265 4.9356384 159.28543 544.8291 680.56946 6 0.40822467 28.798172 346.1231 529.85974 604.4179 6 0.22279377 2.1844215 511.55402 96.227005 773.71893 6 0.15992007 395.60883 355.37103 524.228 520.89417 6 0.086374514 1.1488953 150.25246 535.73474 652.9014 7 0.075719744 673.7713 248.15652 775.2889 318.39005 7 0.056041066 466.99588 112.97008 773.614 327.37897 ,test/0011.jpg
0 0.99963653 288.50192 416.2622 552.569 796.0111 0 0.4829313 192.3559 724.15826 303.30447 799.77057 0 0.054676253 291.70596 420.72247 544.8076 795.2176 ,test/0012.jpg
0 0.43604475 482.51974 620.1799 496.7825 706.107 0 0.08944837 486.47534 397.46216 815.8345 462.60315 0 0.0740638 481.81268 620.7267 498.86334 705.66516 1 0.999684 355.3791 312.87595 873.904 643.3391 1 0.99952066 217.6861 474.12793 524.69025 798.42566 1 0.8804195 486.6941 624.2262 539.2479 639.1062 1 0.8378671 483.64087 621.5988 546.0654 673.2839 1 0.83359474 192.15631 393.19672 480.97113 505.0056 1 0.75576985 302.56418 471.6769 485.7061 495.16183 1 0.6690537 194.54256 470.59866 489.60315 507.37375 1 0.42180908 306.1611 478.10486 481.45743 509.24365 1 0.38268083 309.227 482.24753 478.90698 495.68137 1 0.30449316 481.74954 620.07764 500.88498 705.5089 1 0.27962098 208.56967 480.0407 406.335 508.85052 1 0.26839814 191.6538 360.37384 544.03894 798.6805 1 0.26776254 363.67368 330.67807 575.34546 646.5846 1 0.18317233 310.67438 491.7407 406.96777 508.87045 1 0.16317731 21.879517 298.76593 503.78528 829.9677 1 0.1627575 491.27133 656.62 545.36176 674.1487 1 0.15457429 283.8487 415.81104 474.47498 480.31958 1 0.14208406 485.12222 623.22107 544.96814 663.6177 1 0.13947195 182.3459 382.0262 488.96613 511.14664 1 0.13822076 486.52338 623.1578 538.2828 640.63336 1 0.12451456 181.03632 334.75488 536.0703 609.25195 1 0.121116064 340.02045 473.0023 479.05634 487.83426 1 0.11857773 191.92677 473.9905 479.25378 514.2725 1 0.111326285 408.38394 495.20087 472.14224 613.6115 1 0.1074375 402.51724 313.72595 870.7368 647.7602 1 0.077073805 219.10712 483.44974 512.47284 664.048 1 0.07511618 162.022 344.3235 338.97464 768.62427 1 0.072824225 483.2346 620.94574 495.22983 704.7873 1 0.07168386 303.02563 474.15906 487.04706 500.79602 1 0.06976633 404.4619 472.14606 483.0642 486.04486 1 0.06797937 321.49362 480.99542 478.52963 494.39722 1 0.06669624 211.5818 482.22372 299.9049 498.94882 1 0.065061666 488.8057 622.08563 508.79062 684.3266 1 0.06382868 206.18723 484.87122 417.59378 511.14386 1 0.063652486 374.00143 389.3476 478.65054 462.68268 1 0.05049039 194.41353 324.50262 642.4467 678.337 5 0.08183813 238.02545 349.68967 282.81305 371.59152 ,test/0013.jpg
0 0.5308515 49.28354 537.80817 374.13303 716.5964 0 0.25572532 1.0356865 267.57785 120.70648 336.43198 1 0.28471717 219.60548 221.8523 275.2649 280.62845 3 0.05429084 219.89163 224.42918 275.28104 279.46924 7 0.9999536 11.769226 295.48987 835.67255 882.01404 7 0.9974624 14.181427 122.6402 453.13477 374.74005 7 0.10199578 28.536224 517.922 381.01364 809.26 7 0.07632201 7.836853 122.530136 450.15518 458.12207 7 0.053076882 7.5474854 287.71832 850.7283 892.9747 7 0.052615546 21.824997 271.73633 435.8742 562.2094 ,test/0014.jpg
0 0.101850666 156.39972 787.3754 279.43854 875.22406 5 0.076426044 400.27356 545.3304 634.65027 659.5688 7 0.9999865 292.5713 223.7344 796.80005 819.1067 7 0.9687376 158.2112 788.6953 278.89392 874.7272 7 0.07065322 156.18767 787.48346 283.1358 876.2349 ,test/0015.jpg
0 0.9633805 28.73967 66.877266 405.77533 245.38034 2 0.99998224 300.27164 386.90448 697.9962 754.7907 ,test/0016.jpg
0 0.29099324 70.68805 93.22766 941.29755 807.35297 1 0.11798867 70.68805 93.22766 941.29755 807.35297 3 0.24157222 88.918915 97.624146 937.33984 802.41394 5 0.9320515 94.82883 87.02911 938.91565 792.89594 ,test/0017.jpg
0 0.9920379 608.97516 359.1952 767.3687 492.9815 0 0.98126775 449.09564 391.11826 724.8885 640.23975 0 0.9674082 234.46222 179.8396 631.4203 384.55548 0 0.94326323 631.4405 518.72986 950.0328 795.5574 0 0.7693721 160.82812 163.5917 961.78296 816.37305 0 0.16675307 206.23485 162.92953 649.9935 399.0848 0 0.14735171 422.18924 467.73392 945.5314 811.4281 0 0.11700436 649.52856 528.45776 938.2975 775.683 0 0.09763266 456.51898 405.60587 721.8538 632.4525 6 0.86557204 149.16653 155.38367 971.1422 829.09296 ,test/0018.jpg
0 0.9077427 557.4291 604.01544 710.6283 665.52423 0 0.33442742 548.3571 570.2506 745.00385 663.7096 0 0.1409486 355.75574 884.6008 530.9178 976.8573 0 0.11951867 453.89752 944.1656 534.61896 975.184 0 0.111969255 552.65295 601.88434 709.9341 672.007 1 0.99916685 756.00635 392.18896 945.2223 516.15155 1 0.9987143 743.4029 129.38902 973.63153 493.99286 1 0.9986951 455.95526 261.81116 774.45294 654.579 1 0.99847203 669.1358 580.0967 956.9982 815.52344 1 0.9977354 346.58606 406.38214 537.76196 683.91766 1 0.99723583 739.9289 476.0297 952.4372 602.44104 1 0.99700975 1.1114922 619.99677 127.10593 749.9078 1 0.99655485 687.3811 780.73004 873.0752 844.14386 1 0.9947284 543.9981 696.35077 700.1149 782.56537 1 0.99373615 355.68896 595.7893 554.4851 798.72205 1 0.9929852 703.0449 576.3362 931.75867 676.94495 1 0.99128824 666.0596 750.57715 943.3071 931.5333 1 0.98644173 204.87405 479.3394 333.45248 736.70776 1 0.97651094 357.96738 835.6481 530.9534 939.16077 1 0.9532555 544.0589 611.9963 709.8132 748.26495 1 0.95244914 93.00372 524.6566 219.53287 649.8557 1 0.9424732 4.2105865 406.7748 274.13623 608.848 1 0.9337332 120.32272 627.58124 213.61444 726.0019 1 0.9317969 123.50894 626.3323 360.3156 898.80835 1 0.9189665 121.46598 626.17456 316.7109 789.6669 1 0.9123774 133.95135 769.194 329.69293 894.1864 1 0.89364386 198.63358 430.00104 302.32452 528.379 1 0.87777483 522.8519 694.8439 696.682 868.0592 1 0.85864615 353.80536 886.462 521.3715 1013.774 1 0.8398144 4.8620377 478.4637 208.37549 590.3252 1 0.76649684 168.30249 629.2954 214.41547 713.6527 1 0.7509959 752.51624 311.43997 818.46936 477.3547 1 0.7468446 376.91956 798.62665 490.56055 831.1579 1 0.69281584 108.40254 459.70636 328.6349 789.2674 1 0.69093174 355.5308 923.0703 463.86343 1018.2827 1 0.6835638 149.39368 777.9611 237.84549 801.5086 1 0.6807445 0.20284653 640.0994 49.552208 656.6805 1 0.6291253 130.3651 660.22754 178.79747 720.4259 1 0.60963786 15.3857155 587.2361 88.25961 645.06616 1 0.56751806 866.6802 109.94556 983.7809 229.89832 1 0.521901 742.85046 359.2721 951.6117 616.0328 1 0.46591675 108.65592 646.334 139.30629 744.224 1 0.41958824 345.44815 443.81732 547.3436 942.2601 1 0.41676435 0.16252327 755.4166 62.82847 942.13416 1 0.3885097 363.48853 792.25507 496.46564 866.4277 1 0.3542288 70.969574 467.57037 325.2565 608.2192 1 0.33615258 118.22186 657.34576 137.20049 734.80756 1 0.30544177 710.6894 567.62836 753.2198 625.1121 1 0.29829282 99.68681 721.5198 146.95012 788.53723 1 0.2936243 354.53925 902.27277 525.704 946.8836 1 0.2719038 354.8038 843.5024 532.62164 976.3028 1 0.25851455 531.55554 621.8529 707.25684 869.72864 1 0.25477582 750.95074 323.07996 931.1795 509.49792 1 0.25458682 129.33174 632.9675 201.6858 721.5161 1 0.24196628 4.67321 444.56113 204.4494 685.1636 1 0.23656572 142.05522 770.78613 248.35515 803.95654 1 0.22221565 125.66035 628.5729 307.24146 745.3546 1 0.21451014 750.7885 310.50452 841.1596 484.29614 1 0.20504464 99.198265 507.5706 218.77658 719.46533 1 0.20116648 11.407562 412.46454 312.95648 719.8664 1 0.18897125 356.71005 711.3915 529.0404 972.2971 1 0.17663279 132.33093 745.88824 336.914 895.69037 1 0.17597522 15.242683 522.71716 203.87402 614.8353 1 0.1740931 92.10187 737.8843 125.43703 751.46204 1 0.1733066 126.70537 661.26483 140.90208 726.60834 1 0.16069867 732.4962 564.6238 752.5831 620.3502 1 0.16001834 545.4587 625.74677 708.0672 740.283 1 0.15839155 2.431652 585.188 92.50481 657.183 1 0.14927682 669.4836 768.6747 921.63666 926.5497 1 0.14702703 8.059944 403.1695 242.69983 605.12476 1 0.13897216 162.75853 768.9384 243.56187 786.32135 1 0.13156731 342.40268 411.39215 555.7652 793.1347 1 0.12097804 359.90363 832.0684 501.6211 868.54694 1 0.11755707 92.222206 451.7847 273.42813 677.8417 1 0.11683536 694.2761 575.92847 955.78906 754.83655 1 0.11672568 373.52924 800.1717 487.3056 827.85785 1 0.114820726 63.899807 585.9742 91.768486 622.5219 1 0.11390045 129.0907 720.21606 329.88293 797.1798 1 0.113475636 113.72353 602.059 359.53452 902.6108 1 0.1114599 364.2088 818.17267 496.2973 857.7254 1 0.11137861 90.33302 530.9089 215.00496 643.92816 1 0.11120836 96.487236 486.94897 327.84497 750.004 1 0.10841843 159.66705 630.7071 214.18234 715.89606 1 0.10833365 111.1033 627.58057 218.51196 777.0797 1 0.10795742 709.5223 375.01514 953.66364 826.6116 1 0.10639109 257.86038 433.91827 303.38803 505.24646 1 0.10481717 549.0993 700.5426 697.28864 783.6681 1 0.10331911 679.91925 788.77936 876.91876 846.8542 1 0.10310478 357.5286 794.66113 516.2352 874.8728 1 0.10168029 830.25336 573.6196 915.1069 641.8552 2 0.6161151 712.36774 568.397 752.57416 624.3955 2 0.32260346 929.17084 441.34766 944.78656 491.10858 2 0.30764246 887.65314 479.6645 934.6678 508.87598 2 0.09772859 15.223513 590.5243 78.79128 645.18445 5 0.9987962 143.51274 842.3285 352.35162 986.41895 5 0.43440887 0.10565758 759.7671 62.592506 941.4392 5 0.4134562 135.88426 778.6237 333.15875 900.0777 6 0.9998814 634.2875 46.167053 864.9889 338.4948 6 0.99957854 481.13852 126.85156 711.96936 389.43097 6 0.25183666 388.7326 799.7798 486.64282 831.19836 ,test/0019.jpg
0 0.9947019 438.191 344.7422 646.17236 675.7952 0 0.060459923 442.49338 347.25702 647.848 666.78503 1 0.1309159 829.5779 290.2107 1024.0 473.3341 ,test/0020.jpg
1 0.99827826 366.35858 241.44107 631.04944 787.6123 ,test/0021.jpg
0 0.99576485 72.63696 418.67798 716.97833 838.4293 1 0.13356169 80.46591 419.03745 712.9971 843.99585 ,test/0022.jpg
3 0.9999882 311.8282 366.49646 750.0181 820.7949 ,test/0023.jpg
0 0.9557553 155.36462 838.9535 228.11423 887.24756 0 0.8831158 243.74854 1.1276283 301.16608 84.50296 0 0.12654094 696.4393 415.8047 830.0328 632.3347 0 0.05834485 27.047546 558.98987 331.1954 694.4016 2 0.99990344 328.00507 317.79852 603.6431 643.8754 7 0.9999157 5.677414 0.0 494.96106 690.25385 7 0.99948275 414.86002 0.0 1017.6963 474.66583 7 0.948067 697.014 413.01532 828.8449 636.2194 7 0.5504465 171.44586 6.8387146 304.52353 135.89857 7 0.25834534 8.261856 0.0 126.49977 49.59026 7 0.05757895 17.711655 558.87714 332.2896 694.5402 ,test/0024.jpg
