PredictionString,image_id
4 0.9995492100715637 210.29434204101562 323.45123291015625 652.0818481445312 474.0649108886719 7 0.4857269525527954 0.0 862.102783203125 250.18069458007812 1023.1815795898438 7 0.41861221194267273 121.85095977783203 724.4877319335938 296.3085021972656 828.7306518554688 7 0.40264128148555756 0.0 838.4295654296875 443.87841796875 1023.7793579101562 7 0.3330416679382324 167.9998321533203 883.3201904296875 464.17266845703125 1019.0650024414062 0 0.17098210752010345 121.37464904785156 725.9362182617188 293.5823974609375 829.1067504882812 4 0.1696876 62.101364 601.0827 449.61987 720.0767 7 0.13807726 34.530296 832.79535 140.72266 871.9941 0 0.1009530425 15.20562 811.8502 161.13702 881.7449 5 0.08811518549919128 59.668033599853516 600.790771484375 437.50201416015625 719.4981079101562 0 0.08515496551990509 34.912357330322266 694.0825805664062 350.9205627441406 821.3279418945312 ,test/0010.jpg
5 0.9979667067527771 809.8551025390625 261.6827392578125 1004.9290161132812 401.48956298828125 5 0.9795355200767517 482.61962890625 359.7218322753906 1021.9877319335938 718.7442016601562 5 0.9677196145057678 673.7119140625 414.4034423828125 882.9754028320312 566.8893432617188 5 0.9663991928100586 11.942144393920898 591.5257568359375 940.6766357421875 1024.0 5 0.9605036377906799 466.490478515625 116.8139419555664 773.5701904296875 321.048828125 6 0.9282508492469788 8.65962028503418 149.78460693359375 540.7947387695312 776.6670532226562 5 0.8563239574432373 622.5068359375 299.5458984375 770.0324096679688 455.94549560546875 5 0.7764258980751038 80.51245880126953 634.0289916992188 609.3353271484375 823.2832641601562 5 0.730851411819458 709.7825317382812 323.44830322265625 920.337158203125 467.4654235839844 5 0.431534081697464 586.395751953125 244.9099884033203 775.8450927734375 336.33526611328125 0 0.41866421699523926 2.9597301483154297 2.965935707092285 804.0467529296875 318.098388671875 5 0.39586883783340454 40.99188232421875 401.0849914550781 673.3859252929688 850.2379150390625 5 0.3836282193660736 896.5732421875 409.85894775390625 1023.4083251953125 651.611328125 5 0.3336828276515007 520.2776489257812 698.5482177734375 923.4205932617188 1021.7081909179688 0 0.24299553036689758 2.858201265335083 923.0211181640625 154.04205322265625 1022.162841796875 5 0.20554279536008835 9.557802200317383 82.74229431152344 547.1738891601562 813.9944458007812 0 0.20241473615169525 593.2913818359375 246.7017364501953 776.4581909179688 338.1000061035156 5 0.18972352147102356 1.830225944519043 139.0058135986328 796.6408081054688 992.067626953125 0 0.1833425909280777 0.0 54.18852996826172 1009.5035400390625 1024.0 5 0.178701375 0.0 717.3579 607.0524 1018.1819 5 0.17681822180747986 250.1649932861328 499.5919189453125 622.920166015625 703.4751586914062 2 0.17513172328472137 711.2966918945312 323.0144348144531 920.2460327148438 461.6562805175781 7 0.17485520243644714 710.4647216796875 325.3165588378906 920.461669921875 465.6047058105469 5 0.1737337 330.07187 502.3489 541.9888 579.7189 7 0.1516796350479126 1.0049935579299927 915.6459350585938 154.0913848876953 1022.7550659179688 0 0.150315061211586 514.6824340820312 784.1629028320312 1015.6381225585938 1023.751220703125 4 0.1466856598854065 619.5843505859375 282.0765075683594 773.4058227539062 458.4075012207031 5 0.13731028139591217 35.983211517333984 512.31201171875 568.15283203125 767.5105590820312 5 0.12856383621692657 550.5955810546875 836.8215942382812 905.0824584960938 1022.6170654296875 3 0.11673527210950851 707.7572021484375 323.5445556640625 920.3275146484375 458.150390625 5 0.10984469950199127 1.0160009860992432 748.2459716796875 36.215579986572266 924.4810791015625 5 0.109428825 345.73358 501.2986 451.1927 564.78796 0 0.10169738531112671 464.5604553222656 124.04278564453125 770.3153076171875 317.7596740722656 5 0.100861885 760.49896 418.69742 1023.07745 688.7927 5 0.10057129710912704 562.0477294921875 691.760986328125 886.513916015625 893.087158203125 0 0.100186075 679.67004 272.72888 765.379 326.50836 7 0.081281535 0.0 747.2741 37.350975 922.11664 ,test/0011.jpg
0 0.7066852450370789 292.9395446777344 409.8255920410156 552.7080688476562 794.2354736328125 1 0.3461938574910164 288.97052001953125 409.3775329589844 552.0103149414062 791.2608032226562 7 0.1795223392546177 289.6522216796875 409.8998718261719 552.1530151367188 791.6737670898438 ,test/0012.jpg
1 0.9974574446678162 220.76463317871094 482.809326171875 524.22998046875 801.3734741210938 1 0.9800863862037659 299.16162109375 307.1597900390625 870.7289428710938 643.5245361328125 1 0.9074258208274841 185.9551544189453 377.7913513183594 481.0370788574219 493.3873596191406 1 0.47524192929267883 233.9748077392578 346.0910949707031 289.6231689453125 397.91217041015625 1 0.3461639955639839 185.60292053222656 476.8099365234375 485.2264099121094 511.68316650390625 1 0.3458565026521683 490.1824035644531 629.4465942382812 546.783935546875 676.9736328125 1 0.19141052663326263 284.3393859863281 334.40179443359375 559.4235229492188 655.9134521484375 1 0.1881629079580307 390.9674987792969 490.8684387207031 478.0310974121094 618.2734985351562 1 0.16711216047406197 185.7914276123047 502.9036865234375 241.9357452392578 670.3117065429688 1 0.142966166138649 391.5528869628906 482.479736328125 500.5608825683594 716.3112182617188 0 0.113674875 674.7789 394.6849 802.84503 423.25034 1 0.08909785747528076 184.56739807128906 366.3043518066406 543.8675537109375 721.4654541015625 1 0.08663812279701233 199.25210571289062 483.8606262207031 419.002685546875 508.59307861328125 ,test/0013.jpg
7 0.9998106956481934 5.786712169647217 252.4335174560547 837.853759765625 893.5921630859375 7 0.9856597781181335 6.785776615142822 121.78971862792969 437.5289611816406 360.6804504394531 7 0.2984781265258789 8.36758804321289 157.74612426757812 272.1289978027344 317.5871887207031 0 0.24255166947841644 1.9228050708770752 265.75225830078125 129.95652770996094 345.64691162109375 0 0.1250938625 165.4267 154.69159 235.87186 283.21304 7 0.11453035 243.28485 200.55673 449.75238 340.55228 ,test/0014.jpg
7 0.9999566674232483 293.14923095703125 226.58946228027344 785.7999267578125 806.96923828125 7 0.6901314854621887 162.82720947265625 792.1053466796875 280.80364990234375 874.2863159179688 5 0.0832620125 295.12683 530.12067 361.04706 653.2154 ,test/0015.jpg
2 0.9999814033508301 298.741943359375 377.0876770019531 700.5396728515625 755.7399291992188 0 0.8414698839187622 32.590171813964844 65.31474304199219 386.33782958984375 249.67526245117188 7 0.155755175 31.06134 67.086876 398.23358 245.0769 ,test/0016.jpg
5 0.4052989035844803 81.89659118652344 76.77497863769531 939.0133666992188 909.518310546875 1 0.28283849358558655 84.35131072998047 83.38751220703125 934.0758056640625 909.4476318359375 ,test/0017.jpg
6 0.9921647906303406 153.84169006347656 146.71922302246094 972.1707153320312 819.8388671875 0 0.8101663589477539 616.8709716796875 361.8759765625 757.0946655273438 492.2455139160156 0 0.6562309265136719 452.594482421875 381.473388671875 735.0530395507812 640.6398315429688 0 0.449808806180954 205.8014678955078 165.07522583007812 630.789794921875 405.11083984375 0 0.32040539383888245 155.02601623535156 158.45423889160156 971.685546875 814.0619506835938 0 0.0841921125 332.82962 489.54156 957.9015 810.8814 ,test/0018.jpg
1 0.9965822696685791 744.3065185546875 133.99403381347656 978.8162231445312 492.5916442871094 6 0.9956626892089844 479.6279602050781 122.7974624633789 705.6422729492188 381.6904296875 6 0.9953862428665161 635.5096435546875 54.392242431640625 860.2884521484375 334.910888671875 1 0.9846492409706116 477.0213623046875 258.56561279296875 763.6338500976562 651.8153076171875 1 0.9802577495574951 345.5247497558594 408.1322937011719 539.1580810546875 672.0812377929688 1 0.9673513174057007 671.3535766601562 577.296875 952.7012329101562 821.10107421875 1 0.9519494771957397 358.0513000488281 590.8966064453125 558.4278564453125 819.129638671875 1 0.9304553866386414 753.020263671875 393.453857421875 950.0393676757812 517.7677001953125 1 0.9047421813011169 207.40785217285156 492.1710510253906 331.5883483886719 755.1143188476562 1 0.8923996090888977 0.1543029248714447 604.7247924804688 130.70254516601562 753.3855590820312 1 0.8853667378425598 673.9467163085938 762.653076171875 923.78466796875 936.44384765625 1 0.8314822912216187 0.29682809114456177 408.2373046875 223.8474884033203 616.2882690429688 1 0.7926353216171265 84.1890640258789 530.3465576171875 213.5773162841797 640.2606811523438 1 0.7844751477241516 545.0357055664062 699.7840576171875 700.9429931640625 780.9996948242188 1 0.7795442938804626 518.3681030273438 723.6278076171875 679.1900024414062 872.4182739257812 1 0.7789021134376526 865.0718994140625 108.47301483154297 983.5797119140625 222.85203552246094 1 0.7529096007347107 741.4644165039062 434.6346435546875 956.1397705078125 618.0286865234375 1 0.741102933883667 6.069190502166748 588.0065307617188 82.2420654296875 653.8728637695312 1 0.7049792408943176 688.1943969726562 779.050537109375 880.2368774414062 838.4840087890625 1 0.6678086519241333 203.573486328125 433.2718505859375 297.05389404296875 528.9708251953125 1 0.6641291379928589 706.9089965820312 577.9417114257812 928.324462890625 670.3387451171875 1 0.5921282768249512 131.94537353515625 668.2664794921875 351.7900695800781 925.9187622070312 1 0.5634875297546387 356.2485656738281 832.4776000976562 530.9741821289062 1006.4727172851562 5 0.5445062220096588 135.4972686767578 812.9557495117188 357.3020935058594 986.0726928710938 1 0.522355780005455 827.346435546875 578.1162109375 922.4775390625 624.4287109375 1 0.5070922374725342 541.1779174804688 622.6182861328125 707.3778686523438 797.6295166015625 1 0.4888560473918915 147.4425048828125 765.3757934570312 342.1957702636719 902.6703491210938 1 0.4884585738182068 165.1463623046875 725.0587158203125 334.24420166015625 778.3976440429688 1 0.47484835982322693 548.1317749023438 574.7241821289062 743.1246337890625 663.2838134765625 1 0.4562266170978546 117.14679718017578 631.2373657226562 217.3341064453125 794.4818115234375 1 0.44580337405204773 373.6959228515625 793.7313232421875 496.9215087890625 833.3790283203125 1 0.36774641275405884 361.02777099609375 808.1735229492188 527.6474609375 930.6126708984375 1 0.3246212750673294 550.6168212890625 609.779541015625 712.6945190429688 669.4671630859375 1 0.2707623839378357 126.17084503173828 655.3825073242188 178.71360778808594 726.7372436523438 0 0.23468439280986786 355.9082336425781 834.5411987304688 530.0108032226562 966.370849609375 1 0.2323773354291916 707.4281005859375 578.02392578125 750.4069213867188 621.9232788085938 1 0.21477027237415314 349.23876953125 692.2252807617188 532.3250732421875 944.7650756835938 1 0.21465490758419037 124.10865020751953 662.111328125 343.33935546875 792.555419921875 1 0.20098592340946198 9.890806198120117 533.6378784179688 219.84182739257812 762.0855712890625 1 0.20077498257160187 355.357666015625 927.8815307617188 461.5151672363281 1018.0897216796875 1 0.164289025 1.4476624 743.84845 92.38206 951.9085 1 0.16296979784965515 907.7344970703125 89.32355499267578 933.5767211914062 130.5731201171875 1 0.16214479506015778 45.47829818725586 499.5480041503906 305.765869140625 639.314453125 1 0.1585068702697754 27.557376861572266 483.09332275390625 214.8354949951172 664.0953979492188 1 0.15377479791641235 357.05609130859375 712.7485961914062 514.1511840820312 846.9334106445312 6 0.1441611349582672 468.228759765625 231.570068359375 726.953369140625 466.2189636230469 1 0.1423676759004593 721.835205078125 313.5736999511719 963.6904296875 808.9517822265625 1 0.14197593927383423 471.43939208984375 260.7071533203125 753.5736694335938 470.9926452636719 5 0.13970980793237686 142.0625 756.9692993164062 344.6993103027344 916.3641967773438 1 0.129662325 84.62193 722.1314 147.06451 840.33575 1 0.12926708161830902 120.22400665283203 719.322021484375 192.47335815429688 791.6483154296875 1 0.1197708249092102 366.9095153808594 863.5635986328125 502.5447998046875 924.48291015625 1 0.11960968375205994 363.4915771484375 823.2951049804688 515.8824462890625 877.316162109375 1 0.11734438687562943 115.8033218383789 628.7528686523438 205.7584991455078 736.0050048828125 1 0.11557700484991074 122.86930084228516 574.7443237304688 342.6531066894531 806.8858642578125 1 0.10901952534914017 10.213105201721191 617.6658935546875 109.12902069091797 668.1757202148438 0 0.10681948065757751 355.5415954589844 922.0203247070312 464.3424377441406 1017.34716796875 1 0.10681915283203125 65.62564086914062 490.2784729003906 332.3495788574219 732.2220458984375 1 0.09756310284137726 744.7286376953125 579.1041259765625 929.1298828125 619.0127563476562 0 0.09486867487430573 357.6717224121094 907.0902709960938 530.2354125976562 984.4678955078125 0 0.09062454104423523 871.2998657226562 111.0451889038086 980.7542114257812 220.57894897460938 5 0.0892804925 542.62885 701.1455 702.8609 776.9917 1 0.08271085 169.3719 632.5504 207.57896 712.2219 ,test/0019.jpg
0 0.8938711285591125 438.5727844238281 343.0308837890625 646.5003051757812 671.5226440429688 1 0.207318475 438.52167 347.37708 646.37823 670.7373 ,test/0020.jpg
0 0.6563283205032349 373.9086608886719 241.17843627929688 633.3931274414062 789.169189453125 1 0.5400062799453735 379.42401123046875 243.89825439453125 634.1001586914062 787.1605224609375 ,test/0021.jpg
0 0.8556935787200928 103.81043243408203 413.0478820800781 710.2138061523438 827.8197021484375 2 0.6492038816213608 90.58731842041016 415.27447509765625 710.1494140625 837.873291015625 0 0.3691892921924591 942.36279296875 923.029541015625 1023.5341186523438 1022.6228637695312 6 0.1118324925 943.23737 923.7734 1024.0 1024.0 7 0.0834260575 187.34967 410.3335 705.4678 732.33716 ,test/0022.jpg
3 0.9996689558029175 304.3255920410156 361.6913146972656 746.209716796875 824.7777709960938 ,test/0023.jpg
7 0.999839186668396 3.7192764282226562 0.0 473.848388671875 692.3556518554688 7 0.9990549087524414 421.5941162109375 0.9112347364425659 1021.946044921875 459.6458435058594 2 0.9266195893287659 324.4951171875 322.87042236328125 603.740234375 639.4150390625 7 0.7378119975328445 705.0615234375 421.36541748046875 833.0828247070312 635.4010009765625 7 0.3453894183039665 180.8891143798828 4.889001846313477 299.13409423828125 141.91615295410156 0 0.2183245 175.5726 3.6157837 301.1039 139.40578 9 0.1567266875 179.2322 8.116638 299.18195 137.37717 7 0.1435329020023346 382.3531799316406 0.47027531266212463 493.102783203125 51.069087982177734 0 0.1310568004846573 161.2229766845703 848.6790161132812 205.66441345214844 889.13671875 7 0.0842376575 208.72571 573.22266 336.06787 687.5471 ,test/0024.jpg
1 0.6424204409122467 255.36216735839844 553.9273681640625 630.35107421875 775.6563720703125 0 0.5252466797828674 257.25567626953125 553.5390014648438 629.7826538085938 772.4473876953125 7 0.5142235457897186 480.1158752441406 922.580078125 552.8489379882812 967.7561645507812 0 0.23934324 324.18573 756.5025 494.63477 838.60455 0 0.10865064710378647 481.9613952636719 925.3433227539062 551.2413330078125 967.2717895507812 ,test/0025.jpg
4 0.9994312524795532 575.8023681640625 389.2452087402344 689.3177490234375 618.79736328125 ,test/0026.jpg
7 0.9996879696846008 98.2419204711914 417.0602111816406 583.8347778320312 683.6555786132812 7 0.9994587898254395 538.6486206054688 447.3151550292969 966.9100341796875 748.0704345703125 7 0.4179685413837433 108.37149810791016 481.2264404296875 215.446533203125 524.9307250976562 5 0.41731587052345276 649.361328125 58.39191436767578 748.3622436523438 158.48974609375 5 0.31560325622558594 87.36804962158203 109.89403533935547 400.6174621582031 344.1260986328125 1 0.23772291839122772 413.820068359375 33.27419662475586 578.4219360351562 178.87733459472656 7 0.198938749730587 112.15007781982422 429.78656005859375 271.023193359375 521.6654663085938 1 0.157595875 106.43252 487.34314 205.36734 524.66986 1 0.1256732 372.02075 199.63629 634.6265 404.50476 5 0.08615242689847946 369.700439453125 199.78631591796875 634.3233642578125 402.8310546875 ,test/0027.jpg
7 0.996146023273468 460.7666931152344 481.11029052734375 707.0089111328125 701.6881103515625 ,test/0028.jpg
7 0.9990040063858032 234.51087951660156 465.88739013671875 737.937255859375 839.4580688476562 7 0.7153398394584656 197.59788513183594 437.0008544921875 422.0895080566406 628.54345703125 0 0.463454931974411 438.63201904296875 272.7083435058594 496.98358154296875 321.46832275390625 ,test/0029.jpg
2 0.8411883115768433 215.61160278320312 383.25897216796875 758.1810913085938 705.5117797851562 1 0.7283865213394165 0.0 54.710693359375 96.4845199584961 113.48921966552734 7 0.19713901 0.0 55.875343 96.94757 117.27297 0 0.178805485 0.16986847 51.224457 96.08113 110.38599 0 0.16951161995530128 211.1805877685547 383.72906494140625 763.7044067382812 705.5955200195312 7 0.1365491 207.72339 383.3275 767.77655 707.67456 ,test/0030.jpg
5 0.9973642230033875 416.5301513671875 412.6498718261719 752.7506713867188 824.9616088867188 0 0.9962626099586487 369.0016174316406 416.195068359375 475.2210998535156 506.16644287109375 7 0.3539435863494873 8.579415321350098 738.6699829101562 101.7828598022461 841.1599731445312 ,test/0031.jpg
